benchmark,droplet_indirect_degree,droplet_prefetch_degree,droplet_stride_table_size,ecg_build_s,ecg_mode,ecg_pfx_candidates,ecg_pfx_dedup_skips,ecg_pfx_delivery,ecg_pfx_encoded,ecg_pfx_hint_filter,ecg_pfx_no_candidate,ecg_pfx_table_miss,ecg_prefetch_lookahead,ecg_prefetch_mode,ecg_prefetch_window,ecg_runtime_duplicate,ecg_runtime_issued,ecg_runtime_no_target,ecg_vertices,final_graph,final_graph_path,final_job_id,final_kind,final_output_csv,final_output_detail,final_output_status,final_stage,json_path,l1_hit_rate,l1_hits,l1_l2_policy,l1_miss_rate,l1_misses,l1_policy,l1d_size,l2_hit_rate,l2_hits,l2_miss_rate,l2_misses,l2_policy,l2_size,l3_hit_rate,l3_hits,l3_miss_rate,l3_misses,l3_policy,l3_size,l3_ways,log_path,memory_accesses,options,pipeline_run_dir,pipeline_run_name,pipeline_source_csv,policy,policy_label,popt_charged_total_memory_traffic,popt_effective_l3_size,popt_effective_l3_ways,popt_estimated_vertices,popt_matrix_active_columns,popt_matrix_column_bytes,popt_matrix_stream_bytes,popt_matrix_stream_cache_lines,popt_overhead_charged,popt_requested_l3_size,popt_reserved_bytes,popt_reserved_ways,prefetch_cache_hits,prefetch_evicted_before_use,prefetch_fills,prefetch_pending,prefetch_requests,prefetch_useful,prefetcher,prefetcher_level,section,simulator,status,timing_caveat,timing_model,timing_valid_for_speedup,total_accesses,total_memory_traffic
pr,16,1,64,0.07936,,0,0,explicit-hint,0,16,0,0,,,,0,0,66075788,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_pr,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/cache_sim/cache_sim_pr_GRASP_L34kB.json,0.429264,69690816,LRU,0.570736,92658904,LRU,1kB,0.039419,3652485,0.960581,89006419,LRU,2kB,0.003926,349473,0.996074,88656946,GRASP,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/logs/cache_sim_pr_GRASP_L34kB.log,88656946,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -i 2,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,GRASP,GRASP,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,162349720,88656946
pr,16,1,64,0.145995,,0,0,explicit-hint,0,16,0,0,,,,0,0,66075788,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_pr,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/cache_sim/cache_sim_pr_POPT_CHARGED_L34kB.json,0.428432,69555788,LRU,0.5715680000000001,92793932,LRU,1kB,0.039592,3673934,0.960408,89119998,LRU,2kB,4e-06,387,0.999996,89119611,POPT,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/logs/cache_sim_pr_POPT_CHARGED_L34kB.log,89119611,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -i 2,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,POPT,POPT_CHARGED,90063303,256B,1,3774768,2,235923,60396288,943692,1,4kB,3840,15,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,162349720,89119611
pr,16,1,64,0.133944,,0,0,explicit-hint,0,16,0,0,,,,0,0,66075788,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_pr,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/cache_sim/cache_sim_pr_POPT_L34kB.json,0.411228,66762739,LRU,0.5887720000000001,95586981,LRU,1kB,0.034217,3270724,0.9657830000000001,92316257,LRU,2kB,0.010501,969439,0.989499,91346818,POPT,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/logs/cache_sim_pr_POPT_L34kB.log,91346818,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -i 2,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,POPT,POPT,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,162349720,91346818
pr,16,1,64,0.166107,DBG_ONLY,0,0,explicit-hint,0,16,0,0,,,,0,0,66075788,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_pr,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/cache_sim/cache_sim_pr_ECG_DBG_ONLY_L34kB.json,0.426197,69192938,LRU,0.5738030000000001,93156782,LRU,1kB,0.039932,3719960,0.960068,89436822,LRU,2kB,0.003906,349322,0.996094,89087500,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/logs/cache_sim_pr_ECG_DBG_ONLY_L34kB.log,89087500,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -i 2,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_DBG_ONLY,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,162349720,89087500
pr,16,1,64,0.132364,DBG_PRIMARY,0,0,explicit-hint,0,16,0,0,,,,0,0,66075788,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_pr,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/cache_sim/cache_sim_pr_ECG_DBG_PRIMARY_CHARGED_L34kB.json,0.428375,69546587,LRU,0.571625,92803133,LRU,1kB,0.040432,3752245,0.959568,89050888,LRU,2kB,3e-06,290,0.999997,89050598,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/logs/cache_sim_pr_ECG_DBG_PRIMARY_CHARGED_L34kB.log,89050598,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -i 2,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_DBG_PRIMARY_CHARGED,89994290,256B,1,3774768,2,235923,60396288,943692,1,4kB,3840,15,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,162349720,89050598
pr,16,1,64,0.132562,DBG_PRIMARY,0,0,explicit-hint,0,16,0,0,,,,0,0,66075788,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_pr,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/cache_sim/cache_sim_pr_ECG_DBG_PRIMARY_L34kB.json,0.431022,69976270,LRU,0.568978,92373450,LRU,1kB,0.039738,3670717,0.960262,88702733,LRU,2kB,0.00394,349480,0.99606,88353253,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/logs/cache_sim_pr_ECG_DBG_PRIMARY_L34kB.log,88353253,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -i 2,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_DBG_PRIMARY,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,162349720,88353253
pr,16,1,64,0.122142,POPT_PRIMARY,0,0,explicit-hint,0,16,0,0,,,,0,0,66075788,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_pr,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/cache_sim/cache_sim_pr_ECG_POPT_PRIMARY_L34kB.json,0.411943,66878762,LRU,0.588057,95470958,LRU,1kB,0.034087,3254312,0.965913,92216646,LRU,2kB,0.010864,1001849,0.989136,91214797,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/logs/cache_sim_pr_ECG_POPT_PRIMARY_L34kB.log,91214797,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -i 2,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_POPT_PRIMARY,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,162349720,91214797
bfs,16,1,64,0.088373,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_bfs,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/cache_sim/cache_sim_bfs_LRU_L34kB.json,0.828985,35338821,LRU,0.17101500000000003,7290186,LRU,1kB,0.063981,466435,0.936019,6823751,LRU,2kB,0.074342,507292,0.925658,6316459,LRU,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/logs/cache_sim_bfs_LRU_L34kB.log,6316459,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -r 0,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,LRU,LRU,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,42629007,6316459
bfs,16,1,64,0.078342,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_bfs,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/cache_sim/cache_sim_bfs_SRRIP_L34kB.json,0.832007,35467619,LRU,0.16799299999999995,7161386,LRU,1kB,0.061597,441122,0.938403,6720264,LRU,2kB,0.071378,479678,0.9286220000000001,6240586,SRRIP,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/logs/cache_sim_bfs_SRRIP_L34kB.log,6240586,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -r 0,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,SRRIP,SRRIP,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,42629005,6240586
bfs,16,1,64,0.079086,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_bfs,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/cache_sim/cache_sim_bfs_GRASP_L34kB.json,0.831811,35459284,LRU,0.16818900000000003,7169722,LRU,1kB,0.060627,434676,0.939373,6735046,LRU,2kB,0.000533,3590,0.999467,6731456,GRASP,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/logs/cache_sim_bfs_GRASP_L34kB.log,6731456,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -r 0,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,GRASP,GRASP,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,42629006,6731456
bfs,16,1,64,0.153135,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_bfs,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/cache_sim/cache_sim_bfs_POPT_CHARGED_L34kB.json,0.83261,35493323,LRU,0.16739000000000004,7135686,LRU,1kB,0.058985,420896,0.941015,6714790,LRU,2kB,0.0,3,1.0,6714787,POPT,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/logs/cache_sim_bfs_POPT_CHARGED_L34kB.log,6714787,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -r 0,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,POPT,POPT_CHARGED,7658479,256B,1,3774768,2,235923,60396288,943692,1,4kB,3840,15,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,42629009,6714787
bfs,16,1,64,0.169834,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_bfs,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/cache_sim/cache_sim_bfs_POPT_L34kB.json,0.836696,35667508,LRU,0.163304,6961496,LRU,1kB,0.056576,393854,0.943424,6567642,LRU,2kB,0.039657,260456,0.960343,6307186,POPT,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/logs/cache_sim_bfs_POPT_L34kB.log,6307186,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -r 0,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,POPT,POPT,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,42629004,6307186
bfs,16,1,64,0.184295,DBG_ONLY,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_bfs,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/cache_sim/cache_sim_bfs_ECG_DBG_ONLY_L34kB.json,0.827881,35291760,LRU,0.17211900000000002,7337248,LRU,1kB,0.067732,496964,0.932268,6840284,LRU,2kB,0.000531,3629,0.999469,6836655,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/logs/cache_sim_bfs_ECG_DBG_ONLY_L34kB.log,6836655,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -r 0,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_DBG_ONLY,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,42629008,6836655
bfs,16,1,64,0.128998,DBG_PRIMARY,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_bfs,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/cache_sim/cache_sim_bfs_ECG_DBG_PRIMARY_CHARGED_L34kB.json,0.835066,35598017,LRU,0.16493400000000003,7030988,LRU,1kB,0.056197,395117,0.943803,6635871,LRU,2kB,0.0,3,1.0,6635868,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/logs/cache_sim_bfs_ECG_DBG_PRIMARY_CHARGED_L34kB.log,6635868,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -r 0,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_DBG_PRIMARY_CHARGED,7579560,256B,1,3774768,2,235923,60396288,943692,1,4kB,3840,15,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,42629005,6635868
